Year,Season,Type,blueTeamTag,bResult,rResult,redTeamTag,gamelength,blueTop,blueJungle,blueMiddle,blueADC,blueSupport,redTop,redJungle,redMiddle,redADC,redSupport
2016,Summer,Season,C9,1,0,FOX,43,Impact,Meteos,Jensen,Sneaky,Smoothie,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,C9,36,kfo,Hard,Froggen,Keith,Big,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,TSM,1,0,NRG,28,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,NRG,1,0,TSM,27,Quas,Santorin,GBM,ohq,KiWiKiD,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Season,TSM,1,0,NRG,30,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Quas,Santorin,GBM,ohq,KiWiKiD
2016,Summer,Season,TL,0,1,C9,31,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Season,C9,1,0,TL,36,Impact,Meteos,Jensen,Sneaky,Smoothie,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,APX,1,0,TL,36,Ray,ShrimP,Keane,Apollo,Xpecial,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,TL,1,0,APX,33,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,1,0,TL,38,Ray,ShrimP,Keane,Apollo,Xpecial,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Season,P1,1,0,IMT,39,Brandini,Inori,Pirean,Mash,Gate,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,IMT,1,0,P1,26,Huni,Reignover,Pobelter,WildTurtle,Adrian,Brandini,Inori,Pirean,Mash,Gate
2016,Summer,Season,P1,0,1,IMT,26,Brandini,Inori,Pirean,Mash,Gate,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Season,CLG,1,0,APX,52,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,APX,1,0,CLG,37,Ray,ShrimP,Keane,Apollo,Xpecial,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Season,CLG,0,1,APX,41,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Ray,ShrimP,Keane,Apollo,Xpecial
2016,Summer,Season,NV,1,0,FOX,34,Seraph,Procxin,Ninja,LOD,Hakuho,kfo,Hard,Froggen,Keith,Big
2016,Summer,Season,FOX,0,1,NV,31,kfo,Hard,Froggen,Keith,Big,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Spring,Playoffs,C9,1,0,TSM,26,Balls,Rush,Jensen,Sneaky,Hai,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Playoffs,TSM,1,0,C9,35,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Playoffs,C9,0,1,TSM,31,Balls,Rush,Jensen,Sneaky,Hai,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Playoffs,TSM,1,0,C9,30,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Balls,Rush,Jensen,Sneaky,Hai
2016,Spring,Playoffs,TL,1,0,NRG,29,Lourlo,Dardoch,Fenix,Piglet,Matt,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Playoffs,NRG,0,1,TL,32,Impact,Moon,GBM,Altec,KonKwon,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Playoffs,TL,1,0,NRG,38,Lourlo,Dardoch,Fenix,Piglet,Matt,Impact,Moon,GBM,Altec,KonKwon
2016,Spring,Playoffs,CLG,0,1,TL,35,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Playoffs,TL,0,1,CLG,33,Lourlo,Dardoch,Fenix,Piglet,Matt,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Playoffs,CLG,1,0,TL,31,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Playoffs,TL,1,0,CLG,25,Lourlo,Dardoch,Fenix,Piglet,Matt,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Playoffs,CLG,1,0,TL,44,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Playoffs,IMT,0,1,TSM,44,Huni,Reignover,Pobelter,WildTurtle,Adrian,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Playoffs,TSM,1,0,IMT,30,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Playoffs,IMT,0,1,TSM,44,Huni,Reignover,Pobelter,WildTurtle,Adrian,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Playoffs,IMT,1,0,TL,33,Huni,Reignover,Pobelter,WildTurtle,Adrian,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Playoffs,TL,0,1,IMT,29,Lourlo,Dardoch,Fenix,Piglet,Matt,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Spring,Playoffs,IMT,1,0,TL,31,Huni,Reignover,Pobelter,WildTurtle,Adrian,Lourlo,Dardoch,Fenix,Piglet,Matt
2016,Spring,Playoffs,CLG,1,0,TSM,44,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Playoffs,TSM,1,0,CLG,29,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Playoffs,CLG,1,0,TSM,42,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Spring,Playoffs,TSM,1,0,CLG,35,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Spring,Playoffs,CLG,1,0,TSM,47,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Hauntzer,Svenskeren,Bjergsen,Doublelift,Yellowstar
2016,Summer,Playoffs,C9,0,1,NV,48,Impact,Meteos,Jensen,Sneaky,Smoothie,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Playoffs,C9,1,0,NV,39,Impact,Meteos,Jensen,Sneaky,Smoothie,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Playoffs,C9,1,0,NV,26,Impact,Meteos,Jensen,Sneaky,Smoothie,Seraph,Procxin,Ninja,LOD,Hakuho
2016,Summer,Playoffs,NV,0,1,C9,27,Seraph,Procxin,Ninja,LOD,Hakuho,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Playoffs,CLG,1,0,TL,35,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Playoffs,CLG,1,0,TL,40,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Fabbbyyy,Matt
2016,Summer,Playoffs,CLG,0,1,TL,34,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Jynthe,Matt
2016,Summer,Playoffs,CLG,1,0,TL,27,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Lourlo,Dardoch,Fenix,Jynthe,Matt
2016,Summer,Playoffs,IMT,1,0,C9,34,Huni,Reignover,Pobelter,WildTurtle,Adrian,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Playoffs,C9,1,0,IMT,40,Impact,Meteos,Jensen,Sneaky,Smoothie,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Playoffs,IMT,0,1,C9,47,Huni,Reignover,Pobelter,WildTurtle,Adrian,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Playoffs,C9,0,1,IMT,38,Impact,Meteos,Jensen,Sneaky,Smoothie,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Playoffs,IMT,0,1,C9,48,Huni,Reignover,Pobelter,WildTurtle,Adrian,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Playoffs,TSM,1,0,CLG,34,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Playoffs,CLG,0,1,TSM,45,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
2016,Summer,Playoffs,TSM,1,0,CLG,44,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Playoffs,IMT,0,1,CLG,43,Huni,Reignover,Pobelter,WildTurtle,Adrian,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Playoffs,CLG,0,1,IMT,34,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Playoffs,CLG,0,1,IMT,51,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Playoffs,CLG,1,0,IMT,52,Darshan,Xmithie,Huhi,Stixxay,aphromoo,Huni,Reignover,Pobelter,WildTurtle,Adrian
2016,Summer,Playoffs,IMT,1,0,CLG,33,Huni,Reignover,Pobelter,WildTurtle,Adrian,Darshan,Xmithie,Huhi,Stixxay,aphromoo
2016,Summer,Playoffs,TSM,0,1,C9,40,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost,Impact,Meteos,Jensen,Sneaky,Smoothie
2016,Summer,Playoffs,C9,0,1,TSM,38,Impact,Meteos,Jensen,Sneaky,Smoothie,Hauntzer,Svenskeren,Bjergsen,Doublelift,Biofrost
